action_type;activity_comment;activity_id;activity_properties;assay_chembl_id;assay_description;assay_type;assay_variant_accession;assay_variant_mutation;bao_endpoint;bao_format;bao_label;canonical_smiles;data_validity_comment;data_validity_description;document_chembl_id;document_journal;document_year;ligand_efficiency;molecule_chembl_id;molecule_pref_name;parent_molecule_chembl_id;pchembl_value;potential_duplicate;qudt_units;record_id;relation;src_id;standard_flag;standard_relation;standard_text_value;standard_type;standard_units;standard_upper_value;standard_value;target_chembl_id;target_organism;target_pref_name;target_tax_id;text_value;toid;type;units;uo_units;upper_value;value
;;1807002;[];CHEMBL907268;Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(N2CCCCC2)c1;;;CHEMBL1139687;Bioorg Med Chem Lett;2006.0;{'bei': '12.70', 'le': '0.25', 'lle': '1.08', 'sei': '6.76'};CHEMBL218609;;CHEMBL218609;6.85;0;http://www.openphacts.org/units/Nanomolar;622335;=;1;1;=;;Ki;nM;;140.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.14
;;1807003;[];CHEMBL907268;Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CN(CCCC(=O)O)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1;;;CHEMBL1139687;Bioorg Med Chem Lett;2006.0;{'bei': '11.08', 'le': '0.22', 'lle': '0.84', 'sei': '4.32'};CHEMBL220807;;CHEMBL220807;5.85;0;http://www.openphacts.org/units/Nanomolar;622334;=;1;1;=;;Ki;nM;;1400.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;1.4
;;1807004;[];CHEMBL907268;Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CN(CC(=O)O)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1;;;CHEMBL1139687;Bioorg Med Chem Lett;2006.0;{'bei': '11.70', 'le': '0.24', 'lle': '1.62', 'sei': '4.32'};CHEMBL220755;;CHEMBL220755;5.85;0;http://www.openphacts.org/units/Nanomolar;622333;=;1;1;=;;Ki;nM;;1400.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;1.4
;;1807005;[];CHEMBL907268;Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1;;;CHEMBL1139687;Bioorg Med Chem Lett;2006.0;{'bei': '15.34', 'le': '0.31', 'lle': '2.22', 'sei': '7.13'};CHEMBL221906;;CHEMBL221906;7.00;0;http://www.openphacts.org/units/Nanomolar;622332;=;1;1;=;;Ki;nM;;100.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.1
;;1807007;[];CHEMBL907268;Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CCOC(=O)C1CCN(C(=N)c2ccc(C(=O)Nc3c(OC)cc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)c(F)c2)CC1;;;CHEMBL1139687;Bioorg Med Chem Lett;2006.0;{'bei': '11.83', 'le': '0.24', 'lle': '1.65', 'sei': '5.45'};CHEMBL221746;;CHEMBL221746;7.29;0;http://www.openphacts.org/units/Nanomolar;622330;=;1;1;=;;Ki;nM;;51.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.051
;;1807009;[];CHEMBL907268;Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CCOC(=O)C1CCN(C(=N)c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)CC1;;;CHEMBL1139687;Bioorg Med Chem Lett;2006.0;{'bei': '13.67', 'le': '0.27', 'lle': '2.28', 'sei': '6.24'};CHEMBL218074;;CHEMBL218074;7.77;0;http://www.openphacts.org/units/Nanomolar;622328;=;1;1;=;;Ki;nM;;17.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.017
;;1807011;[];CHEMBL907268;Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CCOC(=O)C1CCCN(C(=N)c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)C1;;;CHEMBL1139687;Bioorg Med Chem Lett;2006.0;{'bei': '13.71', 'le': '0.27', 'lle': '2.31', 'sei': '6.26'};CHEMBL218735;;CHEMBL218735;7.80;0;http://www.openphacts.org/units/Nanomolar;622326;=;1;1;=;;Ki;nM;;16.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.016
;;1807013;[];CHEMBL907268;Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CCOC(=O)COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1;;;CHEMBL1139687;Bioorg Med Chem Lett;2006.0;{'bei': '11.48', 'le': '0.22', 'lle': '1.94', 'sei': '4.50'};CHEMBL221178;;CHEMBL221178;6.01;0;http://www.openphacts.org/units/Nanomolar;622324;=;1;1;=;;Ki;nM;;970.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.97
;;1807015;[];CHEMBL907268;Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)CCc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1;;;CHEMBL1139687;Bioorg Med Chem Lett;2006.0;{'bei': '12.01', 'le': '0.23', 'lle': '1.87', 'sei': '4.90'};CHEMBL220757;;CHEMBL220757;6.10;0;http://www.openphacts.org/units/Nanomolar;622322;=;1;1;=;;Ki;nM;;790.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.79
;;1807017;[];CHEMBL907268;Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)c1ccc(Oc2ccc(NC(=O)c3ccc(C(=N)N(C)C)cc3)c(C(=O)Nc3ccc(Cl)cn3)c2)cc1;;;CHEMBL1139687;Bioorg Med Chem Lett;2006.0;{'bei': '10.92', 'le': '0.21', 'lle': '0.53', 'sei': '4.67'};CHEMBL218127;;CHEMBL218127;6.24;0;http://www.openphacts.org/units/Nanomolar;622320;=;1;1;=;;Ki;nM;;570.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.57
;;1807018;[];CHEMBL907268;Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Sc3ccc(C(=O)O)cc3)cc2C(=O)Nc2ccc(Cl)cn2)cc1;;;CHEMBL1139687;Bioorg Med Chem Lett;2006.0;{'bei': '9.30', 'le': '0.18', 'lle': '-0.64', 'sei': '3.94'};CHEMBL218528;;CHEMBL218528;5.34;0;http://www.openphacts.org/units/Nanomolar;622319;=;1;1;=;;Ki;nM;;4600.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;4.6
;;1807019;[];CHEMBL907268;Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Sc3ccc(C(=O)N(C)C)cc3)cc2C(=O)Nc2ccc(Cl)cn2)cc1;;;CHEMBL1139687;Bioorg Med Chem Lett;2006.0;{'bei': '10.70', 'le': '0.21', 'lle': '0.45', 'sei': '5.43'};CHEMBL221756;;CHEMBL221756;6.43;0;http://www.openphacts.org/units/Nanomolar;622318;=;1;1;=;;Ki;nM;;370.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.37
;;1807020;[];CHEMBL907268;Displacement of [3H]dofetilide from human ERG potassium channel expressed in HEK293 cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)c1ccc(Sc2ccc(NC(=O)c3ccc(C(=N)N(C)C)cc3)c(C(=O)Nc3ccc(Cl)cn3)c2)cc1;;;CHEMBL1139687;Bioorg Med Chem Lett;2006.0;{'bei': '12.16', 'le': '0.24', 'lle': '1.09', 'sei': '5.74'};CHEMBL221921;;CHEMBL221921;7.15;0;http://www.openphacts.org/units/Nanomolar;622317;=;1;1;=;;Ki;nM;;71.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.071
;;1808984;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(OCCN(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '14.55', 'le': '0.27', 'lle': '2.29', 'sei': '8.39'};CHEMBL385738;;CHEMBL385738;7.05;0;http://www.openphacts.org/units/Nanomolar;622949;=;1;1;=;;Ki;nM;;89.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.089
;;1809008;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(CN2CCN(C3(C)CCCCC3)CC2)c(-c2ccccc2)nc2c(F)cccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '9.35', 'le': '0.17', 'lle': '-1.10', 'sei': '7.31'};CHEMBL375419;;CHEMBL375419;5.70;0;http://www.openphacts.org/units/Nanomolar;622967;=;1;1;=;;Ki;nM;;2000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;2.0
;;1809011;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(CN2CCNCC2)c(-c2ccccc2)nc2c(F)cccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '9.90', 'le': '0.18', 'lle': '0.73', 'sei': '5.86'};CHEMBL375222;;CHEMBL375222;5.09;0;http://www.openphacts.org/units/Nanomolar;622964;=;1;1;=;;Ki;nM;;8200.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;8.2
;;1809012;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(CC2CCN(C3CCOCC3)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '8.81', 'le': '0.16', 'lle': '-1.15', 'sei': '6.07'};CHEMBL221444;;CHEMBL221444;5.10;0;http://www.openphacts.org/units/Nanomolar;622963;=;1;1;=;;Ki;nM;;8000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;8.0
;;1809013;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(CC2CCNCC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '12.71', 'le': '0.23', 'lle': '0.92', 'sei': '7.52'};CHEMBL222072;;CHEMBL222072;6.28;0;http://www.openphacts.org/units/Nanomolar;622962;=;1;1;=;;Ki;nM;;520.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.52
;;1809014;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(CN2CCN(S(=O)(=O)c3ccccc3)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '8.81', 'le': '0.17', 'lle': '0.27', 'sei': '5.00'};CHEMBL222078;;CHEMBL222078;5.60;0;http://www.openphacts.org/units/Nanomolar;622961;=;1;1;=;;Ki;nM;;2500.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;2.5
;;1809016;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(CN2CCN(Cc3ccccc3)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '10.71', 'le': '0.19', 'lle': '0.14', 'sei': '8.04'};CHEMBL374307;;CHEMBL374307;6.28;0;http://www.openphacts.org/units/Nanomolar;622959;=;1;1;=;;Ki;nM;;530.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.53
;;1809017;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(CN2CCN(C3CCSCC3)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '10.56', 'le': '0.20', 'lle': '0.46', 'sei': '8.07'};CHEMBL221238;;CHEMBL221238;6.29;0;http://www.openphacts.org/units/Nanomolar;622958;=;1;1;=;;Ki;nM;;510.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.51
;;1809018;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(CN2CCN(C3CCOCC3)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '8.95', 'le': '0.16', 'lle': '0.07', 'sei': '5.95'};CHEMBL220963;;CHEMBL220963;5.19;0;http://www.openphacts.org/units/Nanomolar;622957;=;1;1;=;;Ki;nM;;6500.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;6.5
;;1809019;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(CN2CCN(C3CCCCC3)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '9.94', 'le': '0.18', 'lle': '-0.53', 'sei': '7.36'};CHEMBL221237;;CHEMBL221237;5.75;0;http://www.openphacts.org/units/Nanomolar;622956;=;1;1;=;;Ki;nM;;1800.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;1.8
;;1809020;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(CN2CCN(C(C)C)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '11.26', 'le': '0.21', 'lle': '0.71', 'sei': '7.76'};CHEMBL218639;;CHEMBL218639;6.06;0;http://www.openphacts.org/units/Nanomolar;622955;=;1;1;=;;Ki;nM;;880.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.88
;;1809021;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(CN2CCN(C)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '12.74', 'le': '0.23', 'lle': '1.92', 'sei': '8.33'};CHEMBL374438;;CHEMBL374438;6.50;0;http://www.openphacts.org/units/Nanomolar;622954;=;1;1;=;;Ki;nM;;320.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.32
;;1809022;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(CN2CCNCC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '12.26', 'le': '0.22', 'lle': '1.86', 'sei': '7.00'};CHEMBL221299;;CHEMBL221299;6.08;0;http://www.openphacts.org/units/Nanomolar;622953;=;1;1;=;;Ki;nM;;840.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;0.84
;;1809023;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(CN2CCCCC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '10.74', 'le': '0.20', 'lle': '-0.50', 'sei': '7.10'};CHEMBL221077;;CHEMBL221077;5.31;0;http://www.openphacts.org/units/Nanomolar;622952;=;1;1;=;;Ki;nM;;4900.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;4.9
;;1809024;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(OC2CCN(C(C)(C)C)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '9.99', 'le': '0.18', 'lle': '-0.94', 'sei': '6.57'};CHEMBL426714;;CHEMBL426714;5.52;0;http://www.openphacts.org/units/Nanomolar;622951;=;1;1;=;;Ki;nM;;3000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;3.0
;;1809025;[];CHEMBL910704;Displacement of labeled MK499 from cloned hERG potassium channel expressed in HEK cells;B;;;BAO_0000192;BAO_0000219;cell-based format;COC(=O)N(NC(=O)c1c(OC2CCN(C3CCOCC3)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1;;;CHEMBL1139719;Bioorg Med Chem Lett;2006.0;{'bei': '8.70', 'le': '0.16', 'lle': '-0.79', 'sei': '5.42'};CHEMBL218321;;CHEMBL218321;5.05;0;http://www.openphacts.org/units/Nanomolar;622950;=;1;1;=;;Ki;nM;;8900.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;8.9
;;1896905;[];CHEMBL886338;Displacement of [3H]dofetilide from human ERG by fliter binding assay;B;;;BAO_0000192;BAO_0000357;single protein format;CCC1(CN)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)C1;;;CHEMBL1144619;Bioorg Med Chem Lett;2007.0;{'bei': '11.64', 'le': '0.22', 'lle': '1.69', 'sei': '4.91'};CHEMBL388488;;CHEMBL388488;4.35;0;http://www.openphacts.org/units/Nanomolar;641801;=;1;1;=;;Ki;nM;;45000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;45.0
;;1896912;[];CHEMBL886338;Displacement of [3H]dofetilide from human ERG by fliter binding assay;B;;;BAO_0000192;BAO_0000357;single protein format;Cc1c(N2CC[C@@H]([C@H](C)NCCC#N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;;;CHEMBL1144619;Bioorg Med Chem Lett;2007.0;{'bei': '9.71', 'le': '0.18', 'lle': '0.94', 'sei': '4.21'};CHEMBL230813;;CHEMBL230813;4.14;0;http://www.openphacts.org/units/Nanomolar;641794;=;1;1;=;;Ki;nM;;72000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;72.0
;;1896913;[];CHEMBL886338;Displacement of [3H]dofetilide from human ERG by fliter binding assay;B;;;BAO_0000192;BAO_0000357;single protein format;Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;;;CHEMBL1144619;Bioorg Med Chem Lett;2007.0;{'bei': '11.49', 'le': '0.22', 'lle': '1.63', 'sei': '4.85'};CHEMBL230812;;CHEMBL230812;4.29;0;http://www.openphacts.org/units/Nanomolar;641793;=;1;1;=;;Ki;nM;;51000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;51.0
;;1896916;[];CHEMBL886338;Displacement of [3H]dofetilide from human ERG by fliter binding assay;B;;;BAO_0000192;BAO_0000357;single protein format;COc1c(N2CC[C@@H]([C@H](C)N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12;;;CHEMBL1144619;Bioorg Med Chem Lett;2007.0;{'bei': '11.33', 'le': '0.21', 'lle': '1.99', 'sei': '4.30'};CHEMBL230704;;CHEMBL230704;4.21;0;http://www.openphacts.org/units/Nanomolar;641790;=;1;1;=;;Ki;nM;;62000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;62.0
;;1896918;[];CHEMBL886338;Displacement of [3H]dofetilide from human ERG by fliter binding assay;B;;;BAO_0000192;BAO_0000357;single protein format;COc1c(N2CC[C@@H](CN)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12;;;CHEMBL1144619;Bioorg Med Chem Lett;2007.0;{'bei': '11.73', 'le': '0.22', 'lle': '2.36', 'sei': '4.29'};CHEMBL387838;;CHEMBL387838;4.19;0;http://www.openphacts.org/units/Nanomolar;641788;=;1;1;=;;Ki;nM;;64000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;64.0
;;1896923;[];CHEMBL886338;Displacement of [3H]dofetilide from human ERG by fliter binding assay;B;;;BAO_0000192;BAO_0000357;single protein format;COc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;;;CHEMBL1144619;Bioorg Med Chem Lett;2007.0;{'bei': '10.45', 'le': '0.20', 'lle': '1.71', 'sei': '4.16'};CHEMBL230598;;CHEMBL230598;4.07;0;http://www.openphacts.org/units/Nanomolar;641783;=;1;1;=;;Ki;nM;;85000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;85.0
;;1896925;[];CHEMBL886338;Displacement of [3H]dofetilide from human ERG by fliter binding assay;B;;;BAO_0000192;BAO_0000357;single protein format;COc1c(N2CC[C@@H](CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;;;CHEMBL1144619;Bioorg Med Chem Lett;2007.0;{'bei': '12.31', 'le': '0.23', 'lle': '2.65', 'sei': '4.72'};CHEMBL231315;;CHEMBL231315;4.62;0;http://www.openphacts.org/units/Nanomolar;641781;=;1;1;=;;Ki;nM;;24000.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;uM;UO_0000065;;24.0
;;1901318;[];CHEMBL889315;Displacement of [3H]dofetilide from hERG expressed in HEK293 cells by SPA;B;;;BAO_0000192;BAO_0000219;cell-based format;CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1;;;CHEMBL1145378;J Med Chem;2007.0;{'bei': '18.56', 'le': '0.39', 'lle': '6.21', 'sei': '7.82'};CHEMBL473;DOFETILIDE;CHEMBL473;8.19;0;http://www.openphacts.org/units/Nanomolar;643225;=;1;1;=;;Ki;nM;;6.4;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;6.4
;;1901319;[];CHEMBL889315;Displacement of [3H]dofetilide from hERG expressed in HEK293 cells by SPA;B;;;BAO_0000192;BAO_0000219;cell-based format;CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1;;;CHEMBL1145378;J Med Chem;2007.0;{'bei': '16.86', 'le': '0.33', 'lle': '1.79', 'sei': '17.85'};CHEMBL42;CLOZAPINE;CHEMBL42;5.51;0;http://www.openphacts.org/units/Nanomolar;643244;=;1;1;=;;Ki;nM;;3080.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;3080.0
;;1901320;[];CHEMBL889315;Displacement of [3H]dofetilide from hERG expressed in HEK293 cells by SPA;B;;;BAO_0000192;BAO_0000219;cell-based format;COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C;;;CHEMBL1145378;J Med Chem;2007.0;{'bei': '13.02', 'le': '0.24', 'lle': '1.18', 'sei': '9.57'};CHEMBL45816;MIBEFRADIL;CHEMBL45816;6.45;0;http://www.openphacts.org/units/Nanomolar;643243;=;1;1;=;;Ki;nM;;353.0;CHEMBL240;Homo sapiens;Voltage-gated inwardly rectifying potassium channel KCNH2;9606;;;Ki;nM;UO_0000065;;353.0
